matter_id,file_no,portal_http,file_match,title_match,type_match,status_match,intro_match,site_page,note
15947,199188,200,exact,exact,exact,exact,exact,yes,
26015,209325,200,exact,exact,exact,exact,exact,yes,
17636,200959,200,exact,exact,exact,exact,exact,yes,
10636,193882,200,exact,exact,exact,exact,exact,yes,
7042,190350,200,exact,exact,exact,exact,exact,yes,
9695,193018,200,exact,exact,exact,exact,exact,yes,
4590,24-0033,200,exact,exact,exact,exact,exact,yes,
11810,195076,200,exact,exact,exact,exact,exact,yes,
10695,193978,200,exact,exact,exact,exact,exact,yes,
6762,190067,200,exact,exact,exact,exact,exact,yes,
18756,202071,200,exact,exact,exact,exact,exact,yes,
29516,212780,200,exact,exact,exact,exact,exact,yes,
5594,24-0960,200,exact,exact,exact,exact,exact,yes,
19169,202449,200,exact,exact,exact,exact,exact,yes,
20642,203932,200,exact,exact,exact,exact,exact,yes,
7084,190392,200,exact,exact,exact,exact,exact,yes,
6276,189585,200,exact,exact,exact,exact,exact,yes,
5848,189153,200,exact,exact,exact,exact,exact,yes,
12973,196195,200,exact,exact,exact,exact,exact,yes,
12423,195696,200,exact,exact,exact,exact,exact,yes,
25072,208340,200,exact,exact,exact,exact,exact,yes,
26881,210146,200,exact,exact,exact,exact,exact,yes,
2735,23-0249,200,exact,exact,exact,exact,exact,yes,
14085,197361,200,exact,exact,exact,exact,exact,yes,
32207,25-0615,200,exact,exact,exact,exact,exact,yes,
17280,200614,200,exact,exact,exact,exact,exact,yes,
15040,198326,200,exact,exact,exact,exact,exact,yes,
4988,24-0396,200,exact,exact,exact,exact,exact,yes,
25727,208974,200,exact,exact,exact,exact,exact,yes,
3213,23-0676,200,exact,exact,exact,exact,exact,yes,
33936,26-0370,200,exact,exact,exact,exact,exact,yes,
10627,193917,200,exact,exact,exact,exact,exact,yes,
8988,192286,200,exact,exact,exact,exact,exact,yes,
19633,202945,200,exact,exact,exact,exact,exact,yes,
30949,24-1223,200,exact,exact,exact,exact,exact,yes,
6835,190135,200,exact,exact,exact,exact,exact,yes,
27714,211000,200,exact,exact,exact,exact,exact,yes,
19401,202677,200,exact,exact,exact,exact,exact,yes,
13352,196625,200,exact,exact,exact,exact,exact,yes,
11324,194630,200,exact,exact,exact,exact,exact,yes,
12656,195900,200,exact,exact,exact,exact,exact,yes,
19513,202783,200,exact,exact,exact,exact,exact,yes,
32695,25-1084,200,exact,exact,exact,exact,exact,yes,
21276,204548,200,exact,exact,exact,exact,exact,yes,
12314,195609,200,exact,exact,exact,exact,exact,yes,
20527,203735,200,exact,exact,exact,exact,exact,yes,
12695,196012,200,exact,exact,exact,exact,exact,yes,
3915,23-1295,200,exact,exact,exact,exact,exact,yes,
15187,198444,200,exact,exact,exact,exact,exact,yes,
24944,208162,200,exact,exact,exact,exact,exact,yes,
11099,194348,200,exact,exact,exact,exact,exact,yes,
26628,209870,200,exact,exact,exact,exact,exact,yes,
20506,203794,200,exact,exact,exact,exact,exact,yes,
22213,205572,200,exact,exact,exact,exact,exact,yes,
24122,207360,200,exact,exact,exact,exact,exact,yes,
4268,23-1619,200,exact,exact,exact,exact,exact,yes,
11813,195089,200,exact,exact,exact,exact,exact,yes,
22026,205281,200,exact,exact,exact,exact,exact,yes,
16822,200070,200,exact,exact,exact,exact,exact,yes,
28446,211720,200,exact,exact,exact,exact,exact,yes,
17200,200488,200,exact,exact,exact,exact,exact,yes,
10178,193544,200,exact,exact,exact,exact,exact,yes,
4040,23-1411,200,exact,exact,exact,exact,exact,yes,
6953,190263,200,exact,exact,exact,exact,exact,yes,
26136,209391,200,exact,exact,exact,exact,exact,yes,
27356,210623,200,exact,exact,exact,exact,exact,yes,
32836,25-1222,200,exact,exact,exact,exact,exact,yes,
29993,213386,200,exact,exact,exact,exact,exact,yes,
15246,198524,200,exact,exact,exact,exact,exact,yes,
3667,23-1081,200,exact,exact,exact,exact,exact,yes,
16217,199528,200,exact,exact,exact,exact,exact,yes,
24746,208034,200,exact,exact,exact,exact,exact,yes,
4305,23-1653,200,exact,exact,exact,exact,exact,yes,
23789,207050,200,exact,exact,exact,exact,exact,yes,
7181,190450,200,exact,exact,exact,exact,exact,yes,
5088,24-0492,200,exact,exact,exact,exact,exact,yes,
22592,205867,200,exact,exact,exact,exact,exact,yes,
1561,22-0052,200,exact,exact,exact,exact,exact,yes,
4061,23-1430,200,exact,exact,exact,exact,exact,yes,
21628,204880,200,exact,exact,exact,exact,exact,yes,
16892,200173,200,exact,exact,exact,exact,exact,yes,
4886,24-0300,200,exact,exact,exact,exact,exact,yes,
5268,24-0667,200,exact,exact,exact,exact,exact,yes,
14262,197457,200,exact,exact,exact,exact,exact,yes,
19220,202500,200,exact,exact,exact,exact,exact,yes,
26987,210233,200,exact,exact,exact,exact,exact,yes,
31339,24-1582,200,exact,exact,exact,exact,exact,yes,
24901,208146,200,exact,exact,exact,exact,exact,yes,
20711,204071,200,exact,exact,exact,exact,exact,yes,
16437,199838,200,exact,exact,exact,exact,exact,yes,
26508,209786,200,exact,exact,exact,exact,exact,yes,
29769,213101,200,exact,exact,exact,exact,exact,yes,
29147,212437,200,exact,exact,exact,exact,exact,yes,
13372,196629,200,exact,exact,exact,exact,exact,yes,
11599,194823,200,exact,exact,exact,exact,exact,yes,
29056,212330,200,exact,exact,exact,exact,exact,yes,
21037,204314,200,exact,exact,exact,exact,exact,yes,
14456,197735,200,exact,exact,exact,exact,exact,yes,
30066,213418,200,exact,exact,exact,exact,exact,yes,
26747,209991,200,exact,exact,exact,exact,exact,yes,
26435,209670,200,exact,exact,exact,exact,exact,yes,
23828,207085,200,exact,exact,exact,exact,exact,yes,
1536,22-0057,200,exact,exact,exact,exact,exact,yes,
13338,196611,200,exact,exact,exact,exact,exact,yes,
10048,193337,200,exact,exact,exact,exact,exact,yes,
20970,204249,200,exact,exact,exact,exact,exact,yes,
3936,23-1314,200,exact,exact,exact,exact,exact,yes,
6024,189264,200,exact,exact,exact,exact,exact,yes,
6005,189251,200,exact,exact,exact,exact,exact,yes,
24092,207409,200,exact,exact,exact,exact,exact,yes,
13064,196347,200,exact,exact,exact,exact,exact,yes,
23681,206938,200,exact,exact,exact,exact,exact,yes,
8475,191784,200,exact,exact,exact,exact,exact,yes,
14610,197884,200,exact,exact,exact,exact,exact,yes,
29610,212832,200,exact,exact,exact,exact,exact,yes,
3727,23-1136,200,exact,exact,exact,exact,exact,yes,
2061,22-1773,200,exact,exact,exact,exact,exact,yes,
21100,204373,200,exact,exact,exact,exact,exact,yes,
12454,195732,200,exact,exact,exact,exact,exact,yes,
30194,213567,200,exact,exact,exact,exact,exact,yes,
27039,210307,200,exact,exact,exact,exact,exact,yes,
32954,25-1324,200,exact,exact,exact,exact,exact,yes,
26182,209454,200,exact,exact,exact,exact,exact,yes,
20775,204046,200,exact,exact,exact,exact,exact,yes,
9003,192313,200,exact,exact,exact,exact,exact,yes,
21082,204356,200,exact,exact,exact,exact,exact,yes,
18519,201800,200,exact,exact,exact,exact,exact,yes,
28052,211337,200,exact,exact,exact,exact,exact,yes,
9787,193129,200,exact,exact,exact,exact,exact,yes,
25118,208376,200,exact,exact,exact,exact,exact,yes,
33401,25-1751,200,exact,exact,exact,exact,exact,yes,
19068,202366,200,exact,exact,exact,exact,exact,yes,
20769,204041,200,exact,exact,exact,exact,exact,yes,
17609,200937,200,exact,exact,exact,exact,exact,yes,
5441,24-0830,200,exact,exact,exact,exact,exact,yes,
12771,196057,200,exact,exact,exact,exact,exact,yes,
13722,197014,200,exact,exact,exact,exact,exact,yes,
23239,206541,200,exact,exact,exact,exact,exact,yes,
27013,210224,200,exact,exact,exact,exact,exact,yes,
17575,200850,200,exact,exact,exact,exact,exact,yes,
17484,200765,200,exact,exact,exact,exact,exact,yes,
14941,198206,200,exact,exact,exact,exact,exact,yes,
13455,196730,200,exact,exact,exact,exact,exact,yes,
21681,204960,200,exact,exact,exact,exact,exact,yes,
21095,204367,200,exact,exact,exact,exact,exact,yes,
6570,189893,200,exact,exact,exact,exact,exact,yes,
23659,206936,200,exact,exact,exact,exact,exact,yes,
8076,191366,200,exact,exact,exact,exact,exact,yes,
9616,192789,200,exact,exact,exact,exact,exact,yes,
17808,201093,200,exact,exact,exact,exact,exact,yes,
9419,192712,200,exact,exact,exact,exact,exact,yes,
33361,25-1714,200,exact,exact,exact,exact,exact,yes,
9851,193071,200,exact,exact,exact,exact,exact,yes,
7288,190631,200,exact,exact,exact,exact,exact,yes,
2409,22-2122,200,exact,exact,exact,exact,exact,yes,
1726,22-1444,200,exact,exact,exact,exact,exact,yes,
29214,212527,200,exact,exact,exact,exact,exact,yes,
28146,211426,200,exact,exact,exact,exact,exact,yes,
19652,202942,200,exact,exact,exact,exact,exact,yes,
12172,195438,200,exact,exact,exact,exact,exact,yes,
29438,212882,200,exact,exact,exact,exact,exact,yes,
5516,24-0896,200,exact,exact,exact,exact,exact,yes,
5084,24-0488,200,exact,exact,exact,exact,exact,yes,
29073,212323,200,exact,exact,exact,exact,exact,yes,
9062,192395,200,exact,exact,exact,exact,exact,yes,
13551,196817,200,exact,exact,exact,exact,exact,yes,
5721,189068,200,exact,exact,exact,exact,exact,yes,
3367,23-0823,200,exact,exact,exact,exact,exact,yes,
5627,24-0992,200,exact,exact,exact,exact,exact,yes,
7842,191147,200,exact,exact,exact,exact,exact,yes,
8118,191421,200,exact,exact,exact,exact,exact,yes,
13288,196546,200,exact,exact,exact,exact,exact,yes,
16739,200014,200,exact,exact,exact,exact,exact,yes,
3351,23-0814,200,exact,exact,exact,exact,exact,yes,
21264,204647,200,exact,exact,exact,exact,exact,yes,
10220,193449,200,exact,exact,exact,exact,exact,yes,
16292,199574,200,exact,exact,exact,exact,exact,yes,
20655,203938,200,exact,exact,exact,exact,exact,yes,
28364,211638,200,exact,exact,exact,exact,exact,yes,
23445,206727,200,exact,exact,exact,exact,exact,yes,
28987,212301,200,exact,exact,exact,exact,exact,yes,
29749,213030,200,exact,exact,exact,exact,exact,yes,
29627,212854,200,exact,exact,exact,exact,exact,yes,
23284,206563,200,exact,exact,exact,exact,exact,yes,
21466,204740,200,exact,exact,exact,exact,exact,yes,
3416,23-0862,200,exact,exact,exact,exact,exact,yes,
10570,193858,200,exact,exact,exact,exact,exact,yes,
26907,210189,200,exact,exact,exact,exact,exact,yes,
28206,211561,200,exact,exact,exact,exact,exact,yes,
15306,198590,200,exact,exact,exact,exact,exact,yes,
25696,209010,200,exact,exact,exact,exact,exact,yes,
32261,25-0668,200,exact,exact,exact,exact,exact,yes,
31121,24-1384,200,exact,exact,exact,exact,exact,yes,
17227,200559,200,exact,exact,exact,exact,exact,yes,
34010,26-0443,200,exact,exact,exact,exact,exact,yes,
24463,207899,200,exact,exact,exact,exact,exact,yes,
4130,23-1498,200,exact,exact,exact,exact,exact,yes,
29394,212677,200,exact,exact,exact,exact,exact,yes,
27907,211178,200,exact,exact,exact,exact,exact,yes,
30163,213487,200,exact,exact,exact,exact,exact,yes,
25405,208706,200,exact,exact,exact,exact,exact,yes,
15865,199235,200,exact,exact,exact,exact,exact,yes,
11499,194789,200,exact,exact,exact,exact,exact,yes,
33296,25-1650,200,exact,exact,exact,exact,exact,yes,
1888,22-1600,200,exact,exact,exact,exact,exact,yes,
32796,25-1183,200,exact,exact,exact,exact,exact,yes,
13356,196734,200,exact,exact,exact,exact,exact,yes,
31867,25-0290,200,exact,exact,exact,exact,exact,yes,
25824,209074,200,exact,exact,exact,exact,exact,yes,
5577,24-0951,200,exact,exact,exact,exact,exact,yes,
6270,189573,200,exact,exact,exact,exact,exact,yes,
6502,189801,200,exact,exact,exact,exact,exact,yes,
15643,198922,200,exact,exact,exact,exact,exact,yes,
6136,189502,200,exact,exact,exact,exact,exact,yes,
19641,202958,200,exact,exact,exact,exact,exact,yes,
23365,206719,200,exact,exact,exact,exact,exact,yes,
24270,207556,200,exact,exact,exact,exact,exact,yes,
20100,203454,200,exact,exact,exact,exact,exact,yes,
9599,192807,200,exact,exact,exact,exact,exact,yes,
18807,202090,200,exact,exact,exact,exact,exact,yes,
24253,207499,200,exact,exact,exact,exact,exact,yes,
14033,197320,200,exact,exact,exact,exact,exact,yes,
8920,192176,200,exact,exact,exact,exact,exact,yes,
14130,197406,200,exact,exact,exact,exact,exact,yes,
24473,207785,200,exact,exact,exact,exact,exact,yes,
20524,203822,200,exact,exact,exact,exact,exact,yes,
24830,208114,200,exact,exact,exact,exact,exact,yes,
23368,206646,200,exact,exact,exact,exact,exact,yes,
30171,213475,200,exact,exact,exact,exact,exact,yes,
28286,211569,200,exact,exact,exact,exact,exact,yes,
25218,208526,200,exact,exact,exact,exact,exact,yes,
18372,201654,200,exact,exact,exact,exact,exact,yes,
14692,198013,200,exact,exact,exact,exact,exact,yes,
7364,190658,200,exact,exact,exact,exact,exact,yes,
10043,193324,200,exact,exact,exact,exact,exact,yes,
20791,203970,200,exact,exact,exact,exact,exact,yes,
22342,205443,200,exact,exact,exact,exact,exact,yes,
31489,24-1725,200,exact,exact,exact,exact,exact,yes,
8454,191724,200,exact,exact,exact,exact,exact,yes,
24967,208272,200,exact,exact,exact,exact,exact,yes,
16220,199496,200,exact,exact,exact,exact,exact,yes,
7505,190808,200,exact,exact,exact,exact,exact,yes,
31636,25-0083,200,exact,exact,exact,exact,exact,yes,
29400,212671,200,exact,exact,exact,exact,exact,yes,
24812,208094,200,exact,exact,exact,exact,exact,yes,
33434,25-1775,200,exact,exact,exact,exact,exact,yes,
15336,198620,200,exact,exact,exact,exact,exact,yes,
10485,193798,200,exact,exact,exact,exact,exact,yes,
24346,207625,200,exact,exact,exact,exact,exact,yes,
17353,200754,200,exact,exact,exact,exact,exact,yes,
14965,198259,200,exact,exact,exact,exact,exact,yes,
26553,209876,200,exact,exact,exact,exact,exact,yes,
2008,22-1720,200,exact,exact,exact,exact,exact,yes,
2650,23-0181,200,exact,exact,exact,exact,exact,yes,
7636,190942,200,exact,exact,exact,exact,exact,yes,
25848,209136,200,exact,exact,exact,exact,exact,yes,
33421,25-1763,200,exact,exact,exact,exact,exact,yes,
16076,199304,200,exact,exact,exact,exact,exact,yes,
10857,194147,200,exact,exact,exact,exact,exact,yes,
25332,208592,200,exact,exact,exact,exact,exact,yes,
34378,26-0791,200,exact,exact,exact,exact,exact,yes,
25087,208410,200,exact,exact,exact,exact,exact,yes,
7242,190550,200,exact,exact,exact,exact,exact,yes,
30806,24-1085,200,exact,exact,exact,exact,exact,yes,
19521,202792,200,exact,exact,exact,exact,exact,yes,
13849,197109,200,exact,exact,exact,exact,exact,yes,
4917,24-0331,200,exact,exact,exact,exact,exact,yes,
32143,25-0548,200,exact,exact,exact,exact,exact,yes,
7597,190894,200,exact,exact,exact,exact,exact,yes,
25686,208990,200,exact,exact,exact,exact,exact,yes,
9587,192888,200,exact,exact,exact,exact,exact,yes,
6025,189267,200,exact,exact,exact,exact,exact,yes,
11488,194769,200,exact,exact,exact,exact,exact,yes,
5048,24-0453,200,exact,exact,exact,exact,exact,yes,
26995,210250,200,exact,exact,exact,exact,exact,yes,
3453,23-0899,200,exact,exact,exact,exact,exact,yes,
27704,211010,200,exact,exact,exact,exact,exact,yes,
28154,211433,200,exact,exact,exact,exact,exact,yes,
1426,22-0980,200,exact,exact,exact,exact,exact,yes,
31176,24-1434,200,exact,exact,exact,exact,exact,yes,
19340,202658,200,exact,exact,exact,exact,exact,yes,
11145,194432,200,exact,exact,exact,exact,exact,yes,
9960,193246,200,exact,exact,exact,exact,exact,yes,
12236,195514,200,exact,exact,exact,exact,exact,yes,
33427,25-1769,200,exact,exact,exact,exact,exact,yes,
15565,198757,200,exact,exact,exact,exact,exact,yes,
23034,206314,200,exact,exact,exact,exact,exact,yes,
15449,198768,200,exact,exact,exact,exact,exact,yes,
16147,199424,200,exact,exact,exact,exact,exact,yes,
34086,26-0515,200,exact,exact,exact,exact,exact,yes,
8164,191464,200,exact,exact,exact,exact,exact,yes,
19092,202346,200,exact,exact,exact,exact,exact,yes,
29181,212462,200,exact,exact,exact,exact,exact,yes,
15066,198341,200,exact,exact,exact,exact,exact,yes,
10950,194201,200,exact,exact,exact,exact,exact,yes,
11143,194437,200,exact,exact,exact,exact,exact,yes,
27785,211044,200,exact,exact,exact,exact,exact,yes,
24101,207393,200,exact,exact,exact,exact,exact,yes,
24505,207815,200,exact,exact,exact,exact,exact,yes,
31586,25-0035,200,exact,exact,exact,exact,exact,yes,
23723,207005,200,exact,exact,exact,exact,exact,yes,
28072,211360,200,exact,exact,exact,exact,exact,yes,
12914,196256,200,exact,exact,exact,exact,exact,yes,
26878,210127,200,exact,exact,exact,exact,exact,yes,
10651,193928,200,exact,exact,exact,exact,exact,yes,
27906,211177,200,exact,exact,exact,exact,exact,yes,
20364,203631,200,exact,exact,exact,exact,exact,yes,
17373,200663,200,exact,exact,exact,exact,exact,yes,
18095,201316,200,exact,exact,exact,exact,exact,yes,
13144,196471,200,exact,exact,exact,exact,exact,yes,
31627,25-0076,200,exact,exact,exact,exact,exact,yes,
29823,213152,200,exact,exact,exact,exact,exact,yes,
4621,24-0060,200,exact,exact,exact,exact,exact,yes,
8679,191970,200,exact,exact,exact,exact,exact,yes,
10787,194114,200,exact,exact,exact,exact,exact,yes,
18862,202141,200,exact,exact,exact,exact,exact,yes,
20556,203838,200,exact,exact,exact,exact,exact,yes,
5861,188986,200,exact,exact,exact,exact,exact,yes,
2582,23-0123,200,exact,exact,exact,exact,exact,yes,
34147,26-0575,200,exact,exact,exact,exact,exact,yes,
19154,202435,200,exact,exact,exact,exact,exact,yes,
28121,211398,200,exact,exact,exact,exact,exact,yes,
5130,24-0534,200,exact,exact,exact,exact,exact,yes,
21067,204348,200,exact,exact,exact,exact,exact,yes,
7944,191264,200,exact,exact,exact,exact,exact,yes,
23872,207147,200,exact,exact,exact,exact,exact,yes,
32141,25-0546,200,exact,exact,exact,exact,exact,yes,
29626,212853,200,exact,exact,exact,exact,exact,yes,
14058,197295,200,exact,exact,exact,exact,exact,yes,
5785,189224,200,exact,exact,exact,exact,exact,yes,
17910,201211,200,exact,exact,exact,exact,exact,yes,
9640,192924,200,exact,exact,exact,exact,exact,yes,
34758,26-1144,200,exact,exact,exact,exact,exact,yes,
28808,212115,200,exact,exact,exact,exact,exact,yes,
32108,25-0515,200,exact,exact,exact,exact,exact,yes,
23484,206800,200,exact,exact,exact,exact,exact,yes,
17945,201231,200,exact,exact,exact,exact,exact,yes,
15078,198352,200,exact,exact,exact,exact,exact,yes,
4938,24-0351,200,exact,exact,exact,exact,exact,yes,
18743,202028,200,exact,exact,exact,exact,exact,yes,
18659,201865,200,exact,exact,exact,exact,exact,yes,
28363,211637,200,exact,exact,exact,exact,exact,yes,
3684,23-1098,200,exact,exact,exact,exact,exact,yes,
6596,189883,200,exact,exact,exact,exact,exact,yes,
17276,200536,200,exact,exact,exact,exact,exact,yes,
29972,213300,200,exact,exact,exact,exact,exact,yes,
7570,190880,200,exact,exact,exact,exact,exact,yes,
34779,26-1165,200,exact,exact,exact,exact,exact,yes,
30859,24-1137,200,exact,exact,exact,exact,exact,yes,
32330,25-0737,200,exact,exact,exact,exact,exact,yes,
22133,205415,200,exact,exact,exact,exact,exact,yes,
6122,189485,200,exact,exact,exact,exact,exact,yes,
27588,210835,200,exact,exact,exact,exact,exact,yes,
15566,198758,200,exact,exact,exact,exact,exact,yes,
20865,204136,200,exact,exact,exact,exact,exact,yes,
11606,194830,200,exact,exact,exact,exact,exact,yes,
15567,198759,200,exact,exact,exact,exact,exact,yes,
7317,190640,200,exact,exact,exact,exact,exact,yes,
32054,25-0461,200,exact,exact,exact,exact,exact,yes,
8185,191447,200,exact,exact,exact,exact,exact,yes,
20823,204001,200,exact,exact,exact,exact,exact,yes,
32339,25-0745,200,exact,exact,exact,exact,exact,yes,
31671,25-0114,200,exact,exact,exact,exact,exact,yes,
18754,202037,200,exact,exact,exact,exact,exact,yes,
10868,194165,200,exact,exact,exact,exact,exact,yes,
16265,199515,200,exact,exact,exact,exact,exact,yes,
1500,22-1433,200,exact,exact,exact,exact,exact,yes,
26083,209416,200,exact,exact,exact,exact,exact,yes,
10669,193965,200,exact,exact,exact,exact,exact,yes,
28799,212084,200,exact,exact,exact,exact,exact,yes,
4209,23-1567,200,exact,exact,exact,exact,exact,yes,
30712,214134,200,exact,exact,exact,exact,exact,yes,
23764,207096,200,exact,exact,exact,exact,exact,yes,
5774,189202,200,exact,exact,exact,exact,exact,yes,
11275,194615,200,exact,exact,exact,exact,exact,yes,
19510,202781,200,exact,exact,exact,exact,exact,yes,
6801,190162,200,exact,exact,exact,exact,exact,yes,
14702,198040,200,exact,exact,exact,exact,exact,yes,
10105,193393,200,exact,exact,exact,exact,exact,yes,
30306,213612,200,exact,exact,exact,exact,exact,yes,
25199,208539,200,exact,exact,exact,exact,exact,yes,
24692,207928,200,exact,exact,exact,exact,exact,yes,
16878,200154,200,exact,exact,exact,exact,exact,yes,
25771,209083,200,exact,exact,exact,exact,exact,yes,
18285,201564,200,exact,exact,exact,exact,exact,yes,
3625,23-1044,200,exact,exact,exact,exact,exact,yes,
1900,22-1612,200,exact,exact,exact,exact,exact,yes,
5356,24-0751,200,exact,exact,exact,exact,exact,yes,
7286,190586,200,exact,exact,exact,exact,exact,yes,
6520,189834,200,exact,exact,exact,exact,exact,yes,
28136,211395,200,exact,exact,exact,exact,exact,yes,
7388,190682,200,exact,exact,exact,exact,exact,yes,
9477,192833,200,exact,exact,exact,exact,exact,yes,
23123,206391,200,exact,exact,exact,exact,exact,yes,
29536,212903,200,exact,exact,exact,exact,exact,yes,
25371,208656,200,exact,exact,exact,exact,exact,yes,
6439,189674,200,exact,exact,exact,exact,exact,yes,
28277,211564,200,exact,exact,exact,exact,exact,yes,
31195,24-1451,200,exact,exact,exact,exact,exact,yes,
1483,22-1305,200,exact,exact,exact,exact,exact,yes,
26835,210114,200,exact,exact,exact,exact,exact,yes,
8935,192251,200,exact,exact,exact,exact,exact,yes,
30643,214061,200,exact,exact,exact,exact,exact,yes,
3209,23-0672,200,exact,exact,exact,exact,exact,yes,
25517,208808,200,exact,exact,exact,exact,exact,yes,
32181,25-0586,200,exact,exact,exact,exact,exact,yes,
30088,213499,200,exact,exact,exact,exact,exact,yes,
28113,211411,200,exact,exact,exact,exact,exact,yes,
27180,210453,200,exact,exact,exact,exact,exact,yes,
5195,24-0597,200,exact,exact,exact,exact,exact,yes,
20435,203711,200,exact,exact,exact,exact,exact,yes,
18237,201519,200,exact,exact,exact,exact,exact,yes,
15709,199038,200,exact,exact,exact,exact,exact,yes,
2377,22-2089,200,exact,exact,exact,exact,exact,yes,
7538,190817,200,exact,exact,exact,exact,exact,yes,
2477,23-0009,200,exact,exact,exact,exact,exact,yes,
18378,201724,200,exact,exact,exact,exact,exact,yes,
14557,197763,200,exact,exact,exact,exact,exact,yes,
18143,201481,200,exact,exact,exact,exact,exact,yes,
18296,201574,200,exact,exact,exact,exact,exact,yes,
10864,194154,200,exact,exact,exact,exact,exact,yes,
3519,23-0953,200,exact,exact,exact,exact,exact,yes,
9562,192874,200,exact,exact,exact,exact,exact,yes,
11851,195137,200,exact,exact,exact,exact,exact,yes,
24320,207593,200,exact,exact,exact,exact,exact,yes,
15589,198738,200,exact,exact,exact,exact,exact,yes,
33326,25-1680,200,exact,exact,exact,exact,exact,yes,
2658,23-0187,200,exact,exact,exact,exact,exact,yes,
5588,24-0956,200,exact,exact,exact,exact,exact,yes,
22630,205961,200,exact,exact,exact,exact,exact,yes,
25217,208525,200,exact,exact,exact,exact,exact,yes,
14912,198237,200,exact,exact,exact,exact,exact,yes,
30286,213702,200,exact,exact,exact,exact,exact,yes,
25602,208849,200,exact,exact,exact,exact,exact,yes,
1380,22-1271,200,exact,exact,exact,exact,exact,yes,
31053,24-1323,200,exact,exact,exact,exact,exact,yes,
6665,189956,200,exact,exact,exact,exact,exact,yes,
24546,207861,200,exact,exact,exact,exact,exact,yes,
17779,201058,200,exact,exact,exact,exact,exact,yes,
31718,25-0161,200,exact,exact,exact,exact,exact,yes,
10694,193977,200,exact,exact,exact,exact,exact,yes,
26409,209643,200,exact,exact,exact,exact,exact,yes,
32674,25-1064,200,exact,exact,exact,exact,exact,yes,
4296,23-1645,200,exact,exact,exact,exact,exact,yes,
23497,206770,200,exact,exact,exact,exact,exact,yes,
21614,204866,200,exact,exact,exact,exact,exact,yes,
21702,205020,200,exact,exact,exact,exact,exact,yes,
27967,211249,200,exact,exact,exact,exact,exact,yes,
17437,200736,200,exact,exact,exact,exact,exact,yes,
34530,26-0932,200,exact,exact,exact,exact,exact,yes,
18777,202068,200,exact,exact,exact,exact,exact,yes,
21147,204426,200,exact,exact,exact,exact,exact,yes,
13211,196579,200,exact,exact,exact,exact,exact,yes,
19203,202482,200,exact,exact,exact,exact,exact,yes,
11718,195001,200,exact,exact,exact,exact,exact,yes,
9933,193203,200,exact,exact,exact,exact,exact,yes,
2957,23-0438,200,exact,exact,exact,exact,exact,yes,
3930,23-1309,200,exact,exact,exact,exact,exact,yes,
24478,207786,200,exact,exact,exact,exact,exact,yes,
33921,26-0360,200,exact,exact,exact,exact,exact,yes,
29695,212942,200,exact,exact,exact,exact,exact,yes,
12977,196284,200,exact,exact,exact,exact,exact,yes,
12401,195649,200,exact,exact,exact,exact,exact,yes,
15264,198498,200,exact,exact,exact,exact,exact,yes,
7418,190719,200,exact,exact,exact,exact,exact,yes,
19700,202982,200,exact,exact,exact,exact,exact,yes,
10524,193813,200,exact,exact,exact,exact,exact,yes,
27344,210622,200,exact,exact,exact,exact,exact,yes,
15579,198728,200,exact,exact,exact,exact,exact,yes,
3628,23-1047,200,exact,exact,exact,exact,exact,yes,
31093,24-1359,200,exact,exact,exact,exact,exact,yes,
31667,25-0110,200,exact,exact,exact,exact,exact,yes,
13520,196820,200,exact,exact,exact,exact,exact,yes,
34433,26-0842,200,exact,exact,exact,exact,exact,yes,
13679,196962,200,exact,exact,exact,exact,exact,yes,
23237,206539,200,exact,exact,exact,exact,exact,yes,
9427,192721,200,exact,exact,exact,exact,exact,yes,
21087,204358,200,exact,exact,exact,exact,exact,yes,
32462,25-0861,200,exact,exact,exact,exact,exact,yes,
10505,193758,200,exact,exact,exact,exact,exact,yes,
25552,208833,200,exact,exact,exact,exact,exact,yes,
7738,191039,200,exact,exact,exact,exact,exact,yes,
2400,22-2113,200,exact,exact,exact,exact,exact,yes,
29486,212747,200,exact,exact,exact,exact,exact,yes,
19805,203063,200,exact,exact,exact,exact,exact,yes,
10379,193659,200,exact,exact,exact,exact,exact,yes,
21576,204907,200,exact,exact,exact,exact,exact,yes,
26067,209347,200,exact,exact,exact,exact,exact,yes,
12056,195370,200,exact,exact,exact,exact,exact,yes,
8186,191612,200,exact,exact,exact,exact,exact,yes,
17585,200901,200,exact,exact,exact,exact,exact,yes,
12555,195804,200,exact,exact,exact,exact,exact,yes,
25006,208319,200,exact,exact,exact,exact,exact,yes,
27826,211108,200,exact,exact,exact,exact,exact,yes,
11292,194545,200,exact,exact,exact,exact,exact,yes,
27822,211104,200,exact,exact,exact,exact,exact,yes,
